source_table_name,source_field,destination_table_name,destination_field
INSCRI,INSFCAT00,DIC_I,INS_INSFCAT00
INSCRI,INSCIMP,DIC_I,INS_INSCIMP
INSCRI,INSCNG,DIC_I,INS_INSCNG
INSCRI,INSCNGL,DIC_I,INS_INSCNGL
INSCRI,INSCOMP,DIC_I,INS_INSCOMP
INSCRI,INSCONT,DIC_I,INS_INSCONT
INSCRI,INSRESID,DIC_I,INS_INSRESID
INSCRI,INSFSTA,DIC_I,INS_INSFSTA
INSCRI,INSIMP,DIC_I,INS_INSIMP
INSCRI,INSNAT,DIC_I,INS_INSNAT
INSCRI,INSNATL,DIC_I,INS_INSNATL
INSCRI,INSOBJ,DIC_I,INS_INSOBJ
INSCRI,INSOBJL,DIC_I,INS_INSOBJL
INSCRI,INSOPC,DIC_I,INS_INSOPC
INSCRI,INSOPCL,DIC_I,INS_INSOPCL
INSCRI,INSOPCT,DIC_I,INS_INSOPCT
INSCRI,INSREM,DIC_I,INS_INSREM
INSCRI,INSDJPL,DIC_I,INS_INSDJPL
INSCRI,INSDJPR,DIC_I,INS_INSDJPR
INSCRI,INSDURJ,DIC_I,INS_INSDURJ
INSCRI,INSDHPL,DIC_I,INS_INSDHPL
INSCRI,INSDHPR,DIC_I,INS_INSDHPR
INSCRI,INSHNRPL,DIC_I,INS_INSHNRPL
INSCRI,INSHNRPR,DIC_I,INS_INSHNRPR
INSCRI,INSHNRRL,DIC_I,INS_INSHNRRL
INSCRI,INSHEXHT,DIC_I,INS_INSHEXHT
INSCRI,INSHEXNR,DIC_I,INS_INSHEXNR
INSCRI,INSHEXR,DIC_I,INS_INSHEXR
INSCRI,INSHEXT,DIC_I,INS_INSHEXT
INSCRI,INSHPRHT,DIC_I,INS_INSHPRHT
INSCRI,INSHPRNR,DIC_I,INS_INSHPRNR
INSCRI,INSHPRR,DIC_I,INS_INSHPRR
INSCRI,INSHPRT,DIC_I,INS_INSHPRT
INSCRI,INSHSTNR,DIC_I,INS_INSHSTNR
INSCRI,INSHSTR,DIC_I,INS_INSHSTR
INSCRI,INSHSTT,DIC_I,INS_INSHSTT
INSCRI,INSHTHT,DIC_I,INS_INSHTHT
INSCRI,INSHTRHT,DIC_I,INS_INSHTRHT
INSCRI,INSHTRNR,DIC_I,INS_INSHTRNR
INSCRI,INSHTRR,DIC_I,INS_INSHTRR
INSCRI,INSHTRT,DIC_I,INS_INSHTRT
INSCRI,INSHABS,DIC_I,INS_INSHABS
INSCRI,INSDMAN,DIC_I,INS_INSDMAN
INSCRI,INSJUR,DIC_I,INS_INSJUR
INSCRI,INSJURL,DIC_I,INS_INSJURL
INSCRI,INSCOD00,DIC_I,INS_INSCOD00
INSCRI,INSHIERL00,DIC_I,INS_INSHIERL00
INSCRI,INSCOD01,DIC_I,INS_INSCOD01
INSCRI,INSHIERL01,DIC_I,INS_INSHIERL01
INSCRI,INSCOD02,DIC_I,INS_INSCOD02
INSCRI,INSHIERL02,DIC_I,INS_INSHIERL02
INSCRI,INSCOD03,DIC_I,INS_INSCOD03
INSCRI,INSHIERL03,DIC_I,INS_INSHIERL03
INSCRI,INSCOD04,DIC_I,INS_INSCOD04
INSCRI,INSHIERL04,DIC_I,INS_INSHIERL04
INSCRI,INSCOD05,DIC_I,INS_INSCOD05
INSCRI,INSHIERL05,DIC_I,INS_INSHIERL05
INSCRI,INSCOD06,DIC_I,INS_INSCOD06
INSCRI,INSHIERL06,DIC_I,INS_INSHIERL06
INSCRI,INSCOD07,DIC_I,INS_INSCOD07
INSCRI,INSHIERL07,DIC_I,INS_INSHIERL07
INSCRI,INSCOD08,DIC_I,INS_INSCOD08
INSCRI,INSHIERL08,DIC_I,INS_INSHIERL08
INSCRI,DATMAJ,DIC_I,INS_DATMAJ
INSCRI,INSVENT,DIC_I,INS_INSVENT
INSCRI,INSQSTA,DIC_I,INS_INSQSTA
INSCRI,INSFILN01,DIC_I,INS_INSFILN01
INSCRI,INSHIERL09,DIC_I,INS_INSHIERL09
INSCRI,INSREP00,DIC_I,INS_INSREP00
INSCRI,INSREP01,DIC_I,INS_INSREP01
INSCRI,INSREP02,DIC_I,INS_INSREP02
INSCRI,INSREP03,DIC_I,INS_INSREP03
INSCRI,INSREP04,DIC_I,INS_INSREP04
INSCRI,INSREPH,DIC_I,INS_INSREPH
INSCRI,INSREPI,DIC_I,INS_INSREPI
INSCRI,INSSIGN00,DIC_I,INS_INSSIGN00
INSCRI,INSSIGN01,DIC_I,INS_INSSIGN01
INSCRI,INSSIGN02,DIC_I,INS_INSSIGN02
INSCRI,INSSIGN03,DIC_I,INS_INSSIGN03
INSCRI,INSSIGN04,DIC_I,INS_INSSIGN04
INSCRI,INSSIGND01,DIC_I,INS_INSSIGND01
INSCRI,INSSIGND02,DIC_I,INS_INSSIGND02
INSCRI,INSSIGND03,DIC_I,INS_INSSIGND03
INSCRI,INSSIGND04,DIC_I,INS_INSSIGND04
INSCRI,INSSIGNL00,DIC_I,INS_INSSIGNL00
INSCRI,INSSIGNL01,DIC_I,INS_INSSIGNL01
INSCRI,INSSIGNL02,DIC_I,INS_INSSIGNL02
INSCRI,INSSIGNL03,DIC_I,INS_INSSIGNL03
INSCRI,INSSIGNL04,DIC_I,INS_INSSIGNL04
INSCRI,INSFILN00,DIC_I,INS_INSFILN00
INSCRI,INSFILN02,DIC_I,INS_INSFILN02
INSCRI,INSFILN03,DIC_I,INS_INSFILN03
INSCRI,INSFILN04,DIC_I,INS_INSFILN04
INSCRI,INSFILN05,DIC_I,INS_INSFILN05
INSCRI,INSFILN06,DIC_I,INS_INSFILN06
INSCRI,INSFILN07,DIC_I,INS_INSFILN07
INSCRI,INSFILN08,DIC_I,INS_INSFILN08
INSCRI,INSFILN09,DIC_I,INS_INSFILN09
INSCRI,INSCOD09,DIC_I,INS_INSCOD09
INSCRI,INSFILS02,DIC_I,INS_INSFILS02
INSCRI,INSFILS03,DIC_I,INS_INSFILS03
INSCRI,INSFILS06,DIC_I,INS_INSFILS06
INSCRI,INSFILS07,DIC_I,INS_INSFILS07
INSCRI,INSFILS08,DIC_I,INS_INSFILS08
INSCRI,INSFILS09,DIC_I,INS_INSFILS09
INSCRI,INSDURH,DIC_I,INS_INSDURH
INSCRI,INSDANUL,DIC_I,INS_INSDANUL
INSCRI,INSFCAT01,DIC_I,INS_INSFCAT01
INSCRI,INSHHTT,DIC_I,INS_INSHHTT
INSCRI,INSHNRM,DIC_I,INS_INSHNRM
INSCRI,INSHRM,DIC_I,INS_INSHRM
INSCRI,INSHTT,DIC_I,INS_INSHTT
INSCRI,INSTT,DIC_I,INS_INSTT
INSCRI,INSCPFOR,DIC_I,INS_INSCPFOR
INSCRI,INSCPMAT,DIC_I,INS_INSCPMAT
INSCRI,INSCPNOM,DIC_I,INS_INSCPNOM
INSCRI,INSORGDEF,DIC_I,INS_INSORGDEF
INSCRI,INSLORGDEF,DIC_I,INS_INSLORGDEF
INSCRI,INSFORAXE,DIC_I,INS_INSFORAXE
INSCRI,INSLFORAXE,DIC_I,INS_INSLFORAXE
INSCRI,INSCTF,DIC_I,INS_INSCTF
INSCRI,INSTACT,DIC_I,INS_INSTACT
INSCRI,INSTACTL,DIC_I,INS_INSTACTL
INSCRI,INSVAE,DIC_I,INS_INSVAE
INSCRI,INSDIF,DIC_I,INS_INSDIF
INSCRI,INSPPROF,DIC_I,INS_INSPPROF
INSCRI2,INSMAT,DIC_I,IN2_INSMAT
INSCRI2,INSSTGR,DIC_I,IN2_INSSTGR
INSCRI2,INSFOR,DIC_I,IN2_INSFOR
INSCRI2,INSSTA,DIC_I,IN2_INSSTA
INSCRI2,INSMTPL00,DIC_I,IN2_INSMTPL00
INSCRI2,INSMTPR00,DIC_I,IN2_INSMTPR00
INSCRI2,INSMTRL00,DIC_I,IN2_INSMTRL00
INSCRI2,INSMTTVA00,DIC_I,IN2_INSMTTVA00
INSCRI2,INSMTVE00,DIC_I,IN2_INSMTVE00
INSCRI2,INSMTDE00,DIC_I,IN2_INSMTDE00
INSCRI2,INSMTPL01,DIC_I,IN2_INSMTPL01
INSCRI2,INSMTPR01,DIC_I,IN2_INSMTPR01
INSCRI2,INSMTRL01,DIC_I,IN2_INSMTRL01
INSCRI2,INSMTTVA01,DIC_I,IN2_INSMTTVA01
INSCRI2,INSMTVE01,DIC_I,IN2_INSMTVE01
INSCRI2,INSMTDE01,DIC_I,IN2_INSMTDE01
INSCRI2,INSMTPL02,DIC_I,IN2_INSMTPL02
INSCRI2,INSMTPR02,DIC_I,IN2_INSMTPR02
INSCRI2,INSMTRL02,DIC_I,IN2_INSMTRL02
INSCRI2,INSMTTVA02,DIC_I,IN2_INSMTTVA02
INSCRI2,INSMTVE02,DIC_I,IN2_INSMTVE02
INSCRI2,INSMTDE02,DIC_I,IN2_INSMTDE02
INSCRI2,INSMTPL03,DIC_I,IN2_INSMTPL03
INSCRI2,INSMTPR03,DIC_I,IN2_INSMTPR03
INSCRI2,INSMTRL03,DIC_I,IN2_INSMTRL03
INSCRI2,INSMTVE03,DIC_I,IN2_INSMTVE03
INSCRI2,INSMTTVA03,DIC_I,IN2_INSMTTVA03
INSCRI2,INSMTDE03,DIC_I,IN2_INSMTDE03
INSCRI2,INSMTPL05,DIC_I,IN2_INSMTPL05
INSCRI2,INSMTPR05,DIC_I,IN2_INSMTPR05
INSCRI2,INSMTRL05,DIC_I,IN2_INSMTRL05
INSCRI2,INSMTTVA05,DIC_I,IN2_INSMTTVA05
INSCRI2,INSMTVE05,DIC_I,IN2_INSMTVE05
INSCRI2,INSMTDE05,DIC_I,IN2_INSMTDE05
INSCRI2,INSMTPL07,DIC_I,IN2_INSMTPL07
INSCRI2,INSMTPR07,DIC_I,IN2_INSMTPR07
INSCRI2,INSMTRL07,DIC_I,IN2_INSMTRL07
INSCRI2,INSFILN00,DIC_I,IN2_INSFILN00
INSCRI2,INSMTTVA07,DIC_I,IN2_INSMTTVA07
INSCRI2,INSMTVE07,DIC_I,IN2_INSMTVE07
INSCRI2,INSMTDE07,DIC_I,IN2_INSMTDE07
INSCRI2,INSMTPL08,DIC_I,IN2_INSMTPL08
INSCRI2,INSMTPR08,DIC_I,IN2_INSMTPR08
INSCRI2,INSMTRL08,DIC_I,IN2_INSMTRL08
INSCRI2,INSMTTVA08,DIC_I,IN2_INSMTTVA08
INSCRI2,INSMTVE08,DIC_I,IN2_INSMTVE08
INSCRI2,INSMTDE08,DIC_I,IN2_INSMTDE08
INSCRI2,DATMAJ,DIC_I,IN2_DATMAJ
INSCRI2,INSMTVE04,DIC_I,IN2_INSMTVE04
INSCRI2,INSMTVE06,DIC_I,IN2_INSMTVE06
INSCRI2,INSMTVE09,DIC_I,IN2_INSMTVE09
INSCRI2,INSMTVE10,DIC_I,IN2_INSMTVE10
INSCRI2,INSMTDE04,DIC_I,IN2_INSMTDE04
INSCRI2,INSMTDE06,DIC_I,IN2_INSMTDE06
INSCRI2,INSMTDE09,DIC_I,IN2_INSMTDE09
INSCRI2,INSMTDE10,DIC_I,IN2_INSMTDE10
INSCRI2,INSMTPL04,DIC_I,IN2_INSMTPL04
INSCRI2,INSMTPL06,DIC_I,IN2_INSMTPL06
INSCRI2,INSMTPL09,DIC_I,IN2_INSMTPL09
INSCRI2,INSMTPL10,DIC_I,IN2_INSMTPL10
INSCRI2,INSMTPR04,DIC_I,IN2_INSMTPR04
INSCRI2,INSMTPR06,DIC_I,IN2_INSMTPR06
INSCRI2,INSMTPR09,DIC_I,IN2_INSMTPR09
INSCRI2,INSMTPR10,DIC_I,IN2_INSMTPR10
INSCRI2,INSMTRL04,DIC_I,IN2_INSMTRL04
INSCRI2,INSMTRL06,DIC_I,IN2_INSMTRL06
INSCRI2,INSMTRL09,DIC_I,IN2_INSMTRL09
INSCRI2,INSMTRL10,DIC_I,IN2_INSMTRL10
INSCRI2,INSMTTVA04,DIC_I,IN2_INSMTTVA04
INSCRI2,INSMTTVA06,DIC_I,IN2_INSMTTVA06
INSCRI2,INSMTTVA09,DIC_I,IN2_INSMTTVA09
INSCRI2,INSMTTVA10,DIC_I,IN2_INSMTTVA10
INSCRI2,INSBDG00,DIC_I,IN2_INSBDG00
INSCRI2,INSBDG01,DIC_I,IN2_INSBDG01
INSCRI2,INSBDG02,DIC_I,IN2_INSBDG02
INSCRI2,INSBDGL00,DIC_I,IN2_INSBDGL00
INSCRI2,INSBDGL01,DIC_I,IN2_INSBDGL01
INSCRI2,INSBDGL02,DIC_I,IN2_INSBDGL02
INSCRI2,INSFILS00,DIC_I,IN2_INSFILS00
INSCRI2,INSFILS01,DIC_I,IN2_INSFILS01
INSCRI2,INSFILS02,DIC_I,IN2_INSFILS02
INSCRI2,INSFILD00,DIC_I,IN2_INSFILD00
INSCRI2,INSFILD01,DIC_I,IN2_INSFILD01
INSCRI2,INSFILD02,DIC_I,IN2_INSFILD02
INSCRI2,INSFILN03,DIC_I,IN2_INSFILN03
INSCRI2,INSFILN04,DIC_I,IN2_INSFILN04
INSCRI2,INSFILN05,DIC_I,IN2_INSFILN05
INSCRI2,INSBDG03,DIC_I,IN2_INSBDG03
INSCRI2,INSBDG04,DIC_I,IN2_INSBDG04
INSCRI2,INSBDG05,DIC_I,IN2_INSBDG05
INSCRI2,INSBDG06,DIC_I,IN2_INSBDG06
INSCRI2,INSBDG07,DIC_I,IN2_INSBDG07
INSCRI2,INSBDG08,DIC_I,IN2_INSBDG08
INSCRI2,INSBDG09,DIC_I,IN2_INSBDG09
INSCRI2,INSBDGL03,DIC_I,IN2_INSBDGL03
INSCRI2,INSBDGL04,DIC_I,IN2_INSBDGL04
INSCRI2,INSBDGL05,DIC_I,IN2_INSBDGL05
INSCRI2,INSBDGL06,DIC_I,IN2_INSBDGL06
INSCRI2,INSBDGL07,DIC_I,IN2_INSBDGL07
INSCRI2,INSBDGL08,DIC_I,IN2_INSBDGL08
INSCRI2,INSBDGL09,DIC_I,IN2_INSBDGL09
INSCRI2,INSFILD03,DIC_I,IN2_INSFILD03
INSCRI2,INSFILD04,DIC_I,IN2_INSFILD04
INSCRI2,INSFILN01,DIC_I,IN2_INSFILN01
INSCRI2,INSFILN02,DIC_I,IN2_INSFILN02
INSCRI2,INSFILN06,DIC_I,IN2_INSFILN06
INSCRI2,INSFILN07,DIC_I,IN2_INSFILN07
INSCRI2,INSFILN08,DIC_I,IN2_INSFILN08
INSCRI2,INSFILN09,DIC_I,IN2_INSFILN09
INSCRI2,INSFILN10,DIC_I,IN2_INSFILN10
INSCRI2,INSFILN11,DIC_I,IN2_INSFILN11
INSCRI2,INSFILN12,DIC_I,IN2_INSFILN12
INSCRI2,INSFILN13,DIC_I,IN2_INSFILN13
INSCRI2,INSFILN14,DIC_I,IN2_INSFILN14
INSCRI2,INSFILN15,DIC_I,IN2_INSFILN15
INSCRI2,INSFILN16,DIC_I,IN2_INSFILN16
INSCRI2,INSFILN17,DIC_I,IN2_INSFILN17
INSCRI2,INSFILN18,DIC_I,IN2_INSFILN18
INSCRI2,INSFILN19,DIC_I,IN2_INSFILN19
INSCRI2,INSFILS03,DIC_I,IN2_INSFILS03
INSCRI2,INSFILS04,DIC_I,IN2_INSFILS04
INSCRI2,INSFILS05,DIC_I,IN2_INSFILS05
INSCRI2,INSFILS06,DIC_I,IN2_INSFILS06
INSCRI2,INSFILS07,DIC_I,IN2_INSFILS07
INSCRI2,INSFILS08,DIC_I,IN2_INSFILS08
INSCRI2,INSFILS09,DIC_I,IN2_INSFILS09
INSCRI2,INSFILS10,DIC_I,IN2_INSFILS10
INSCRI2,INSFILS11,DIC_I,IN2_INSFILS11
INSCRI2,INSFILS12,DIC_I,IN2_INSFILS12
INSCRI2,INSFILS13,DIC_I,IN2_INSFILS13
INSCRI2,INSFILS14,DIC_I,IN2_INSFILS14
INSCRI2,INSFILS15,DIC_I,IN2_INSFILS15
INSCRI2,INSFILS16,DIC_I,IN2_INSFILS16
INSCRI2,INSFILS17,DIC_I,IN2_INSFILS17
INSCRI2,INSFILS18,DIC_I,IN2_INSFILS18
INSCRI2,INSFILS19,DIC_I,IN2_INSFILS19
INSCRI2,INSFILS20,DIC_I,IN2_INSFILS20
INSCRI2,INSFILS21,DIC_I,IN2_INSFILS21
INSCRI2,INSFILS22,DIC_I,IN2_INSFILS22
INSCRI2,INSFILS23,DIC_I,IN2_INSFILS23
INSCRI2,INSFILS24,DIC_I,IN2_INSFILS24
INSCRI2,INSFILS25,DIC_I,IN2_INSFILS25
INSCRI2,INSFILS26,DIC_I,IN2_INSFILS26
INSCRI2,INSFILS27,DIC_I,IN2_INSFILS27
INSCRI2,INSFILS28,DIC_I,IN2_INSFILS28
INSCRI2,INSFILS29,DIC_I,IN2_INSFILS29
INSCRI2,INSPER,DIC_I,IN2_INSPER
INSCRI2,INSMTSVE00,DIC_I,IN2_INSMTSVE00
INSCRI2,INSMTSVE01,DIC_I,IN2_INSMTSVE01
INSCRI2,INSMTSVE02,DIC_I,IN2_INSMTSVE02
INSCRI2,INSMTSVE03,DIC_I,IN2_INSMTSVE03
INSCRI2,INSMTSVE05,DIC_I,IN2_INSMTSVE05
INSCRI2,INSMTSVE07,DIC_I,IN2_INSMTSVE07
INSCRI2,INSMTSVE08,DIC_I,IN2_INSMTSVE08
INSCRI2,INSMTSVE09,DIC_I,IN2_INSMTSVE09
INSCRI2,INSMTSVE04,DIC_I,IN2_INSMTSVE04
INSCRI2,INSMTSVE06,DIC_I,IN2_INSMTSVE06
INSCRI2,INSMTSS00,DIC_I,IN2_INSMTSS00
INSCRI2,INSMTSS01,DIC_I,IN2_INSMTSS01
INSCRI2,INSMTSS02,DIC_I,IN2_INSMTSS02
INSCRI2,INSMTSS03,DIC_I,IN2_INSMTSS03
INSCRI2,INSMTSS05,DIC_I,IN2_INSMTSS05
INSCRI2,INSMTSS07,DIC_I,IN2_INSMTSS07
INSCRI2,INSMTSS08,DIC_I,IN2_INSMTSS08
INSCRI2,INSMTSS09,DIC_I,IN2_INSMTSS09
INSCRI2,INSMTSS04,DIC_I,IN2_INSMTSS04
INSCRI2,INSMTSS06,DIC_I,IN2_INSMTSS06
GREMTH,H1DDEB,DIC_G,GRT_H1DDEB
GREMTH,H1DFIN,DIC_G,GRT_H1DFIN
GREMTH,PRSALB,DIC_G,GRT_PRSALB
GREMTH,PRTHOR,DIC_G,GRT_PRTHOR
GREMTH,PRPAU1,DIC_G,GRT_PRPAU1
GREMTH,PRMAU1,DIC_G,GRT_PRMAU1
GREMTH,PRMOT1,DIC_G,GRT_PRMOT1
GREMTH,MODLI100,DIC_G,GRT_MODLI100
GREMTH,PRPAU2,DIC_G,GRT_PRPAU2
GREMTH,PRMAU2,DIC_G,GRT_PRMAU2
GREMTH,PRMOT2,DIC_G,GRT_PRMOT2
GREMTH,MODLI101,DIC_G,GRT_MODLI101
GREMTH,PRPRIM00,DIC_G,GRT_PRPRIM00
GREMTH,PRPRIM01,DIC_G,GRT_PRPRIM01
GREMTH,PRPRIM02,DIC_G,GRT_PRPRIM02
GREMTH,PRPRIM03,DIC_G,GRT_PRPRIM03
GREMTH,PRPRIM04,DIC_G,GRT_PRPRIM04
GREMTH,PRPRIP00,DIC_G,GRT_PRPRIP00
GREMTH,PRPRIP01,DIC_G,GRT_PRPRIP01
GREMTH,PRPRIP02,DIC_G,GRT_PRPRIP02
GREMTH,PRPRIP03,DIC_G,GRT_PRPRIP03
GREMTH,PRPRIP04,DIC_G,GRT_PRPRIP04
GREMTH,DATMAJ,DIC_G,GRT_DATMAJ
GREMTH,PRPBAS,DIC_G,GRT_PRPBAS
GREMTH,PRPPER,DIC_G,GRT_PRPPER
GREMTH,PRPDIP,DIC_G,GRT_PRPDIP
GREMTH,PRPLAN,DIC_G,GRT_PRPLAN
GREMTH,PRPDIV,DIC_G,GRT_PRPDIV
GREMTH,PRPANC,DIC_G,GRT_PRPANC
GREMTH,PRSATH,DIC_G,GRT_PRSATH
GREMTH,PRHTRA,DIC_G,GRT_PRHTRA
GREMTH,PRHPAY,DIC_G,GRT_PRHPAY
GREMTH,PREFMI,DIC_G,GRT_PREFMI
GREMTH,MODMTS00,DIC_G,GRT_MODMTS00
GREMTH,MODMTS01,DIC_G,GRT_MODMTS01
GREMTH,MODMTS02,DIC_G,GRT_MODMTS02
GREMTH,PRMANC,DIC_G,GRT_PRMANC
GREMTH,PRSBRU,DIC_G,GRT_PRSBRU
GREMTH,PRSSTA,DIC_G,GRT_PRSSTA
GREMTH,PRSBA1,DIC_G,GRT_PRSBA1
GREMTH,PRSBA2,DIC_G,GRT_PRSBA2
GREMTH,PRSBA3,DIC_G,GRT_PRSBA3
GREMTH,PRTXCH1,DIC_G,GRT_PRTXCH1
GREMTH,PRTXCH2,DIC_G,GRT_PRTXCH2
GREMTH,PRCHAR00,DIC_G,GRT_PRCHAR00
GREMTH,PRCHAR01,DIC_G,GRT_PRCHAR01
GREMTH,PRCHAR02,DIC_G,GRT_PRCHAR02
GREMTH,PRPRIP05,DIC_G,GRT_PRPRIP05
GREMTH,PRPRIP06,DIC_G,GRT_PRPRIP06
GREMTH,PRPRIP07,DIC_G,GRT_PRPRIP07
GREMTH,PRPRIP08,DIC_G,GRT_PRPRIP08
GREMTH,PRPRIP09,DIC_G,GRT_PRPRIP09
GREMTH,MODCOD00,DIC_G,GRT_MODCOD00
GREMTH,MODCOD01,DIC_G,GRT_MODCOD01
GREMTH,MODCOD02,DIC_G,GRT_MODCOD02
GREMTH,MODLI102,DIC_G,GRT_MODLI102
GREMTH,MODMTS03,DIC_G,GRT_MODMTS03
GREMTH,MODMTS04,DIC_G,GRT_MODMTS04
GREMTH,MODMTS05,DIC_G,GRT_MODMTS05
GREMTH,MODMTS06,DIC_G,GRT_MODMTS06
GREMTH,MODMTS07,DIC_G,GRT_MODMTS07
GREMTH,MODMTS08,DIC_G,GRT_MODMTS08
GREMTH,MODMTS09,DIC_G,GRT_MODMTS09
GREMTH,PR1CODE,DIC_G,GRT_PR1CODE
GREMTH,RMXMTS00,DIC_G,GRT_RMXMTS00
GREMTH,RMXMTS01,DIC_G,GRT_RMXMTS01
GREMTH,RMXMTS02,DIC_G,GRT_RMXMTS02
GREMTH,RMXMTS03,DIC_G,GRT_RMXMTS03
GREMTH,RMXMTS04,DIC_G,GRT_RMXMTS04
GREMTH,RMXMTS05,DIC_G,GRT_RMXMTS05
GREMTH,RMXMTS06,DIC_G,GRT_RMXMTS06
GREMTH,RMXMTS07,DIC_G,GRT_RMXMTS07
GREMTH,RMXMTS08,DIC_G,GRT_RMXMTS08
GREMTH,RMXMTS09,DIC_G,GRT_RMXMTS09
GREMTH,RMXMTS10,DIC_G,GRT_RMXMTS10
GREMTH,RMXMTS11,DIC_G,GRT_RMXMTS11
GREMTH,RMXMTS12,DIC_G,GRT_RMXMTS12
GREMTH,RMXMTS13,DIC_G,GRT_RMXMTS13
GREMTH,RMXMTS14,DIC_G,GRT_RMXMTS14
GREMTH,RMXMTS15,DIC_G,GRT_RMXMTS15
GREMTH,RMXMTS16,DIC_G,GRT_RMXMTS16
GREMTH,RMXMTS17,DIC_G,GRT_RMXMTS17
GREMTH,RMXMTS18,DIC_G,GRT_RMXMTS18
GREMTH,RMXMTS19,DIC_G,GRT_RMXMTS19
GREMTH,RMXMTS20,DIC_G,GRT_RMXMTS20
GREMTH,RMXMTS21,DIC_G,GRT_RMXMTS21
GREMTH,RMXMTS22,DIC_G,GRT_RMXMTS22
GREMTH,RMXMTS23,DIC_G,GRT_RMXMTS23
GREMTH,RMXMTS24,DIC_G,GRT_RMXMTS24
GREMTH,RMXMTS25,DIC_G,GRT_RMXMTS25
GREMTH,RMXMTS26,DIC_G,GRT_RMXMTS26
GREMTH,RMXMTS27,DIC_G,GRT_RMXMTS27
GREMTH,RMXMTS28,DIC_G,GRT_RMXMTS28
GREMTH,RMXMTS29,DIC_G,GRT_RMXMTS29
GREMTH,PR5COD00,DIC_G,GRT_PR5COD00
GREMTH,PR5COD01,DIC_G,GRT_PR5COD01
GREMTH,PR5COD02,DIC_G,GRT_PR5COD02
GREMTH,PR5COD03,DIC_G,GRT_PR5COD03
GREMTH,PR5COD04,DIC_G,GRT_PR5COD04
GREMTH,PR5LIB00,DIC_G,GRT_PR5LIB00
GREMTH,PR5LIB01,DIC_G,GRT_PR5LIB01
GREMTH,PR5LIB02,DIC_G,GRT_PR5LIB02
GREMTH,PR5LIB03,DIC_G,GRT_PR5LIB03
GREMTH,PR5LIB04,DIC_G,GRT_PR5LIB04
GREMTH,NEXT,DIC_G,GRT_NEXT
GREMTH,ETCMAT,DIC_G,GRT_ETCMAT
RUBRIQUE,RUBCODE,DIC_R,RUB_RUBCODE
RUBRIQUE,NUMORDRE,DIC_R,RUB_NUMORDRE
RUBRIQUE,RUBTYPE,DIC_R,RUB_RUBTYPE
RUBRIQUE,RUBDATE,DIC_R,RUB_RUBDATE
RUBRIQUE,CLASSERUB,DIC_R,RUB_CLASSERUB
RUBRIQUE,CAISSECOT,DIC_R,RUB_CAISSECOT
RUBRIQUE,RUBNB00,DIC_R,RUB_RUBNB00
RUBRIQUE,RUBTAUX00,DIC_R,RUB_RUBTAUX00
RUBRIQUE,RUBMNT00,DIC_R,RUB_RUBMNT00
RUBRIQUE,RUBCONTR,DIC_R,RUB_RUBCONTR
RUBRIQUE,RUBDATECAL,DIC_R,RUB_RUBDATECAL
RUBRIQUE,ETCMAT,DIC_R,RUB_ETCMAT
RUBRIQUE,RUBORDRE,DIC_R,RUB_RUBORDRE
RUBRIQUE,RUBSCONTR,DIC_R,RUB_RUBSCONTR
RUBRIQUE,PERIODAFFEC,DIC_R,RUB_PERIODAFFEC
RUBRIQUE,PERIODRATDE,DIC_R,RUB_PERIODRATDE
RUBRIQUE,PERIODRATA,DIC_R,RUB_PERIODRATA
RUBRIQUE,DEBUTARRET,DIC_R,RUB_DEBUTARRET
RUBRIQUE,DATMAJ,DIC_R,RUB_DATMAJ
RESPTBS,H1DDEB,DIC_R,RPT_H1DDEB
RESPTBS,H1DFIN,DIC_R,RPT_H1DFIN
RESPTBS,ETCMAT,DIC_R,RPT_ETCMAT
RESPTBS,TYPREM,DIC_R,RPT_TYPREM
RESPTBS,MASSAL,DIC_R,RPT_MASSAL
RESPTBS,DIVNSOUM,DIC_R,RPT_DIVNSOUM
RESPTBS,INDDEPNI,DIC_R,RPT_INDDEPNI
RESPTBS,INDDEPIM,DIC_R,RPT_INDDEPIM
RESPTBS,MOHCOMP,DIC_R,RPT_MOHCOMP
RESPTBS,MOHSUP,DIC_R,RPT_MOHSUP
RESPTBS,MOCOTSS,DIC_R,RPT_MOCOTSS
RESPTBS,AUTPRIM,DIC_R,RPT_AUTPRIM
RESPTBS,PRNOMENS,DIC_R,RPT_PRNOMENS
RESPTBS,PRIMVAR,DIC_R,RPT_PRIMVAR
RESPTBS,REMPOSTE,DIC_R,RPT_REMPOSTE
RESPTBS,REMFIDEL,DIC_R,RPT_REMFIDEL
RESPTBS,REMPERF,DIC_R,RPT_REMPERF
RESPTBS,REMPERI,DIC_R,RPT_REMPERI
RESPTBS,MODCOD01,DIC_R,RPT_MODCOD01
RESPTBS,MODCOD02,DIC_R,RPT_MODCOD02
RESPTBS,MODCOD03,DIC_R,RPT_MODCOD03
RESPTBS,MODCOD04,DIC_R,RPT_MODCOD04
RESPTBS,MODCOD05,DIC_R,RPT_MODCOD05
RESPTBS,MODLIB01,DIC_R,RPT_MODLIB01
RESPTBS,MODLIB02,DIC_R,RPT_MODLIB02
RESPTBS,MODLIB03,DIC_R,RPT_MODLIB03
RESPTBS,MODLIB04,DIC_R,RPT_MODLIB04
RESPTBS,MODLIB05,DIC_R,RPT_MODLIB05
RESPTBS,MODAT01,DIC_R,RPT_MODAT01
RESPTBS,MODAT02,DIC_R,RPT_MODAT02
